fecha,intensidad,ocupacion
2022-09-28 00:01:41.953,9.061905,1.961905
2022-09-28 20:37:30.280,32.0625,8.957237
2022-09-28 20:37:30.280,nan,nan
2022-09-28 20:42:51.703,32.92131,8.442623
2022-09-28 20:47:09.783,31.92131,8.442623
2022-09-28 20:52:42.997,33.1505,8.270903
2022-09-28 20:57:46.373,32.71528,7.614583
2022-09-28 21:02:49.550,30.33077,7.238461
2022-09-28 21:07:46.973,29.14672,6.76834
2022-09-28 21:12:42.130,30.00376,6.785714
2022-09-28 21:17:51.807,29.09231,6.634615
2022-09-28 21:22:49.947,28.66197,6.443662
2022-09-28 21:27:52.420,26.4751,5.954023
2022-09-28 21:32:52.860,25.72201,5.679537
2022-09-28 21:37:58.733,23.36923,5.346154
2022-09-28 21:42:48.560,23.40221,4.845018
2022-09-28 21:47:59.143,20.82825,4.801527
2022-09-28 21:52:56.867,19.81538,4.311539
2022-09-28 21:58:11.193,19.57203,4.072034
2022-09-28 22:02:59.767,19.30855,4.847584
2022-09-28 22:07:58.970,17.9542,3.564885
2022-09-28 22:13:01.100,17.49801,3.394422
2022-09-28 22:18:03.867,18.78512,4.239669
2022-09-28 22:22:50.063,17.50833,3.641667
2022-09-28 22:27:49.823,16.22917,3.583333
2022-09-28 22:33:03.840,15.30337,3.086142
2022-09-28 22:38:11.470,13.86975,2.810924
2022-09-28 22:43:12.110,13.68831,2.731602
2022-09-28 22:48:12.240,12.83051,2.610169
2022-09-28 22:53:06.330,13.24803,2.708661
2022-09-28 22:58:10.577,11.53509,2.508772
2022-09-28 23:03:03.680,11.30876,2.645161
2022-09-28 23:08:01.270,11.96847,2.635135
2022-09-28 23:13:00.717,11.03614,2.586345
2022-09-28 23:18:12.173,11.47111,2.617778
2022-09-28 23:23:15.563,11.51563,2.203125
2022-09-28 23:28:08.790,10.15888,2.121495
2022-09-28 23:33:14.717,10.40711,2.229249
2022-09-28 23:38:18.590,10.54357,2.120332
2022-09-28 23:43:49.003,9.252337,2.172897
2022-09-28 23:48:14.680,9.042253,1.906103
2022-09-28 23:53:16.680,9.45,1.926923
2022-09-28 23:53:16.680,nan,nan
2022-09-28 23:58:13.437,9.133333,1.951111
